State,County,Date Detected,HPAI Strain,Type of Wild Bird,Sampling Source
Texas,Chambers,10/25/2022,EA H5N1,Blue-winged teal,Hunter harvest SCWDS
Texas,Chambers,10/25/2022,EA H5N1,Blue-winged teal,Hunter harvest SCWDS
Texas,Chambers,10/25/2022,EA H5N1,Blue-winged teal,Hunter harvest SCWDS
Texas,Chambers,10/25/2022,EA H5N1,Blue-winged teal,Hunter harvest SCWDS
Texas,Chambers,10/25/2022,EA H5N1,Blue-winged teal,Hunter harvest SCWDS
Texas,Chambers,10/25/2022,EA H5N1,Blue-winged teal,Hunter harvest SCWDS
Texas,Chambers,10/25/2022,EA H5N1,Blue-winged teal,Hunter harvest SCWDS
California,Humboldt,11/10/2022,EA H5N1,Turkey vulture,Wild bird mortality NPS/USGS (42)
Alaska,Aleutians West,11/8/2022,EA H5N1,Bald eagle,Wild bird mortality USFWS/ADFG
Alaska,Aleutians West,11/8/2022,EA H5N1,Bald eagle,Wild bird mortality USFWS/ADFG
Alaska,Aleutians West,11/8/2022,EA H5N1,Bald eagle,Wild bird mortality USFWS/ADFG
Alaska,Aleutians West,11/8/2022,EA H5N1,Gull (unidentified),Wild bird mortality USFWS/ADFG
Arizona,Maricopa,10/31/2022,EA H5N1,Canada goose,Wild bird mortality AZ GFD
Arizona,Maricopa,10/31/2022,EA H5N1,Canada goose,Wild bird mortality AZ GFD
Arizona,Maricopa,10/31/2022,EA H5N1,Canada goose,Wild bird mortality AZ GFD
North Carolina,Beaufort,11/9/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
North Carolina,Beaufort,11/9/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
North Carolina,Beaufort,11/9/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Rhode Island,Kent,11/9/2022,EA H5N1,Mute swan,Wild bird mortality NWDP
California,Fresno,11/9/2022,EA H5N1,Northern shoveler,Hunter Harvest NWDP
California,Fresno,11/9/2022,EA H5N1,Northern shoveler,Hunter Harvest NWDP
California,Fresno,11/9/2022,EA H5N1,Gadwall,Hunter Harvest NWDP
California,San Diego,10/31/2022,EA H5N1,Western gull,Wild bird mortality CDFW/CAHFS (34)
California,Orange,10/31/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
California,Orange,10/31/2022,EA H5N1,American white pelican,Wild bird mortality CDFW/CAHFS (34)
California,Orange,10/31/2022,EA H5N1,Great horned owl,Wild bird mortality CDFW/CAHFS (34)
California,Orange,10/31/2022,EA H5N1,Peregrine falcon,Wild bird mortality CDFW/CAHFS (34)
California,Orange,10/31/2022,EA H5N1,Greater white-fronted goose,Wild bird mortality CDFW/CAHFS (34)
California,Los Angeles,10/31/2022,EA H5N1,Greater white-fronted goose,Wild bird mortality CDFW/CAHFS (34)
California,Alameda,10/31/2022,EA H5N1,Black-crowned night heron,Wild bird mortality CDFW/CAHFS (34)
California,Santa Clara,10/31/2022,EA H5N1,Cooper's hawk,Wild bird mortality CDFW/CAHFS (34)
California,Santa Clara,10/31/2022,EA H5N1,Turkey vulture,Wild bird mortality CDFW/CAHFS (34)
California,Santa Clara,10/31/2022,EA H5N1,Red-shouldered hawk,Wild bird mortality CDFW/CAHFS (34)
California,San Diego,10/31/2022,EA H5N1,Brown pelican,Wild bird mortality CDFW/CAHFS (34)
California,Los Angeles,10/31/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
California,San Luis Obispo,10/31/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
California,San Diego,11/9/2022,EA H5N1,American white pelican,Wild bird mortality CDFW/CAHFS (34)
California,Shasta,11/8/2022,EA H5N1,Bald eagle,Wild bird mortality CDFW/CAHFS (34)
California,Butte,11/8/2022,EA H5N1,Snow goose,Wild bird mortality CDFW/CAHFS (34)
California,Butte,11/8/2022,EA H5N1,Northern pintail,Wild bird mortality CDFW/CAHFS (34)
California,Los Angeles,11/8/2022,EA H5N1,Snowy egret,Wild bird mortality CDFW/CAHFS (34)
California,Contra Costa,11/8/2022,EA H5N1,Canada goose,Wild bird mortality CDFW/CAHFS (34)
California,Contra Costa,11/8/2022,EA H5N1,Turkey vulture,Wild bird mortality CDFW/CAHFS (34)
Colorado,La Plata,10/28/2022,EA H5N1,Canada goose,Wild bird mortality CO Parks & Wildlife
Colorado,El Paso,10/28/2022,EA H5N1,Canada goose,Wild bird mortality CO Parks & Wildlife
Florida,Brevard,11/3/2022,EA H5N1,Black vulture,Wild bird mortality
Florida,Palm Beach,11/3/2022,EA H5N1,Duck (unidentified),Wild bird mortality FFWCC
Florida,Brevard,11/3/2022,EA H5N1,Great horned owl,Wild bird mortality FFWCC
Florida,Brevard,11/3/2022,EA H5N1,Mallard,Wild bird mortality FFWCC
Florida,Brevard,11/3/2022,EA H5N1,Muscovy duck,Wild bird mortality FFWCC
Florida,Brevard,11/3/2022,EA H5N1,Mallard,Wild bird mortality FFWCC
Florida,Brevard,11/3/2022,EA H5N1,Muscovy duck,Wild bird mortality FFWCC
Florida,Brevard,11/3/2022,EA H5N1,Pelican (unidentified),Wild bird mortality FFWCC
Florida,Brevard,11/3/2022,EA H5N1,Muscovy duck,Wild bird mortality FFWCC
Florida,Brevard,11/3/2022,EA H5N1,Muscovy duck,Wild bird mortality FFWCC
Florida,Duval,11/9/2022,EA H5N1,Muscovy duck,Wild bird mortality FFWCC
Florida,Duval,11/9/2022,EA H5N1,Muscovy duck,Wild bird mortality FFWCC
Florida,Duval,11/9/2022,EA H5N1,Muscovy duck,Wild bird mortality FFWCC
Florida,Duval,11/9/2022,EA H5N1,Muscovy duck,Wild bird mortality FFWCC
Florida,St. Johns,11/9/2022,EA H5N1,Muscovy duck,Wild bird mortality FFWCC
Florida,St. Johns,11/9/2022,EA H5N1,Canada goose,Wild bird mortality FFWCC
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,Mallard,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,Mallard,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,Gadwall,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,Gadwall,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,Gadwall,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,Northern pintail,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,Northern pintail,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,Northern pintail,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,Northern pintail,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,Northern pintail,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,Northern pintail,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,Northern shoveler,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American wigeon,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American wigeon,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American wigeon,Hunter Harvest NWDP
Oregon,Klamath,11/1/2022,EA H5N1,American wigeon,Hunter Harvest NWDP
California,Fresno,11/9/2022,EA H5N1,Mallard,Hunter Harvest NWDP
California,Fresno,11/9/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
California,Fresno,11/9/2022,EA H5N1,Cinnamon teal,Hunter Harvest NWDP
California,Fresno,11/9/2022,EA H5N1,Mallard,Hunter Harvest NWDP
California,Fresno,11/9/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Idaho,Gooding,11/10/2022,EA H5N1,American wigeon,Hunter Harvest NWDP
Oregon,Clatsop,11/10/2022,EA H5N1,Northern shoveler,Hunter Harvest NWDP
Oregon,Clatsop,11/10/2022,EA H5N1,American wigeon,Hunter Harvest NWDP
Oregon,Clatsop,11/10/2022,EA H5N1,American wigeon,Hunter Harvest NWDP
Oregon,Clatsop,11/10/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Oregon,Clatsop,11/10/2022,EA H5N1,American wigeon,Hunter Harvest NWDP
Oregon,Clatsop,11/10/2022,EA H5N1,American wigeon,Hunter Harvest NWDP
Oregon,Clatsop,11/10/2022,EA H5N1,American wigeon,Hunter Harvest NWDP
Oregon,Clatsop,11/10/2022,EA H5N1,American wigeon,Hunter Harvest NWDP
Oregon,Clatsop,11/10/2022,EA H5N1,Mallard,Hunter Harvest NWDP
Iowa,Jackson,11/10/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Iowa,Jackson,11/10/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Minnesota,Crow Wing,11/10/2022,EA H5N1,Swan (unidentified),Wild bird mortality NWDP
Minnesota,Crow Wing,11/10/2022,EA H5N1,Swan (unidentified),Wild bird mortality NWDP
Minnesota,Crow Wing,11/10/2022,EA H5N1,Swan (unidentified),Wild bird mortality NWDP
Minnesota,Crow Wing,11/10/2022,EA H5N1,Swan (unidentified),Wild bird mortality NWDP
Minnesota,Crow Wing,11/10/2022,EA H5N1,Swan (unidentified),Wild bird mortality NWDP
Iowa,Jackson,11/10/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Illinois,Vermilion,11/10/2022,EA H5N1,Canada goose,Wild bird mortality NWDP
Indiana,Greene,11/10/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Wisconsin,Green Lake,11/10/2022,EA H5N1,Blue-winged teal,Wild bird mortality NWDP
South Dakota,Clark,11/16/2022,EA H5,Blue-winged teal,Hunter Harvest NWDP
South Dakota,Brown,11/16/2022,EA H5N1,Mallard,Hunter Harvest NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Alaska,Matanuska-Susitna,11/16/2022,EA H5N1,Mallard,Live bird NWDP
Colorado,Larimer,10/26/2022,EA H5N1,Bald eagle,Wild bird mortality CO Parks & Wildlife
Colorado,Adams,10/26/2022,EA H5N1,Great horned owl,Wild bird mortality CO Parks & Wildlife
Colorado,Larimer,11/10/2022,EA H5N1,Canada goose,Wild bird mortality CO Parks & Wildlife
Connecticut,Middlesex,10/4/2022,EA H5N1,Great horned owl,Wild bird mortality CT DEEP
Connecticut,New London,10/7/2022,EA H5N1,Bald eagle,Wild bird mortality CT DEEP
Connecticut,Tolland,10/26/2022,EA H5N1,Great horned owl,Wild bird mortality CT DEEP
Connecticut,New Haven,10/26/2022,EA H5N1,Cooper's hawk,Wild bird mortality CT DEEP
Alaska,Kenai Peninsula,11/17/2022,EA H5N1,Great blue heron,Wild bird mortality USFWS/ADFG
Alaska,Sitka,11/17/2022,EA H5N1,Thayer's gull,Wild bird mortality USFWS/ADFG
Alaska,Sitka,11/17/2022,EA H5N1,Common raven,Wild bird mortality USFWS/ADFG
Idaho,Ada,11/8/2022,EA H5N1,Canada goose,Wild bird mortality IDFG
California,San Diego,11/14/2022,EA H5N1,American white pelican,Wild bird mortality CDFW/CAHFS (34)
California,Napa,11/14/2022,EA H5N1,Great horned owl,Wild bird mortality CDFW/CAHFS (34)
California,Napa,11/14/2022,EA H5N1,Great horned owl,Wild bird mortality CDFW/CAHFS (34)
California,Napa,11/14/2022,EA H5N1,Great horned owl,Wild bird mortality CDFW/CAHFS (34)
California,Los Angeles,10/19/2022,EA H5N1,Canada goose,Wild bird mortality LA County Dept of Public Health
California,Los Angeles,10/19/2022,EA H5N1,Canada goose,Wild bird mortality LA County Dept of Public Health
California,Los Angeles,10/25/2022,EA H5,Canada goose,Wild bird mortality LA County Dept of Public Health
California,Los Angeles,10/25/2022,EA H5,Canada goose,Wild bird mortality LA County Dept of Public Health
California,Los Angeles,10/25/2022,EA H5,Goose (unidentified),Wild bird mortality LA County Dept of Public Health
California,Los Angeles,10/25/2022,EA H5N1,Goose (unidentified),Wild bird mortality LA County Dept of Public Health
California,Los Angeles,10/31/2022,EA H5N1,Goose (unidentified),Wild bird mortality LA County Dept of Public Health
California,Los Angeles,10/31/2022,EA H5N1,Canada goose,Wild bird mortality LA County Dept of Public Health
California,Los Angeles,11/4/2022,EA H5N1,Canada goose,Wild bird mortality LA County Dept of Public Health
California,Los Angeles,11/8/2022,EA H5N1,Canada goose,Wild bird mortality LA County Dept of Public Health
California,Los Angeles,11/9/2022,EA H5N1,Canada goose,Wild bird mortality LA County Dept of Public Health
California,Los Angeles,11/16/2022,EA H5N1,Goose (unidentified),Wild bird mortality LA County Dept of Public Health
Florida,Jackson,11/10/2022,EA H5N1,Black vulture,Wild bird mortality FFWCC
Florida,Jackson,11/10/2022,EA H5N1,Black vulture,Wild bird mortality FFWCC
Florida,Wakulla,11/10/2022,EA H5N1,Black vulture,Wild bird mortality FFWCC
Florida,Wakulla,11/10/2022,EA H5N1,Black vulture,Wild bird mortality FFWCC
Montana,Teton,11/16/2022,EA H5N1,Tundra swan,Hunter Harvest NWDP
Michigan,Monroe,11/17/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Washington,Skagit,11/18/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Skagit,11/18/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Skagit,11/18/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Skagit,11/18/2022,EA H5N1,American green-winged teal,Live bird NWDP
Washington,Skagit,11/18/2022,EA H5N1,Mallard,Live bird NWDP
Washington,Skagit,11/18/2022,EA H5N1,Mallard,Live bird NWDP
Idaho,Jefferson,11/21/2022,EA H5N1,American wigeon,Hunter Harvest NWDP
Idaho,Canyon,11/21/2022,EA H5N1,American wigeon,Hunter Harvest NWDP
Idaho,Canyon,11/21/2022,EA H5N1,American green-winged teal,Hunter Harvest NWDP
Florida,Leon,11/17/2022,EA H5N1,Turkey vulture,Wild bird mortality FFWCC
Montana,Teton,11/16/2022,EA H5N1,Tundra swan,NWDP
Florida,Leon,11/17/2022,EA H5N1,Black vulture,Wild bird mortality FFWCC
Illinois,Cook,5/9/2022,EA/AM H5N1,Turkey vulture,Wild bird mortality
Illinois,Champaign,11/1/2022,EA H5N1,Canada goose,Wild bird mortality
Illinois,Champaign,11/1/2022,EA H5N1,Canada goose,Wild bird mortality
Illinois,Champaign,11/3/2022,EA H5N1,Goose (unidentified),Wild bird mortality
Illinois,Champaign,11/3/2022,EA H5N1,Goose (unidentified),Wild bird mortality
Indiana,Lake,10/19/2022,EA H5N1,Peregrine falcon,Wild bird mortality IN DNR
Maine,Penobscot,10/13/2022,EA H5,Canada goose,Wild bird mortality MDIFW
Missouri,St. Louis,10/25/2022,EA H5N1,Canada goose,Wild bird mortality MDC
Missouri,Jackson,11/3/2022,EA H5N1,Gadwall,Wild bird mortality MDC
North Carolina,Wake,11/17/2022,EA H5N1,Vulture (unidentified),Wild bird mortality
Nebraska,Douglas,10/25/2022,EA H5,Pelican (unidentified),Wild bird mortality
New Jersey,Sussex,10/31/2022,EA H5N1,Canada goose,Wild bird mortality NJ DEP
Nevada,Clark,10/31/2022,EA H5N1,Canada goose,Wild bird mortality NV DOW
Nevada,Clark,10/31/2022,EA H5N1,Canada goose,Wild bird mortality NV DOW
Oregon,Clatsop,11/22/2022,EA H5N1,Mallard,Hunter harvest NWDP
Florida,Leon,11/17/2022,EA H5N1,Black vulture,Wild bird mortality FFWCC
Louisiana,Cameron,11/22/2022,EA H5N1,Gadwall,Hunter harvest NWDP
Louisiana,Cameron,11/22/2022,EA H5N1,Gadwall,Hunter harvest NWDP
Louisiana,Cameron,11/22/2022,EA H5N1,Lesser scaup,Hunter harvest NWDP
Louisiana,Cameron,11/22/2022,EA H5N1,Lesser scaup,Hunter harvest NWDP
Kansas,Neosho,11/21/2022,EA H5N1,Northern shoveler,Hunter harvest NWDP
Kansas,Neosho,11/21/2022,EA H5N1,Blue-winged teal,Hunter harvest NWDP
Kansas,Neosho,11/21/2022,EA H5N1,Mallard,Hunter harvest NWDP
Kansas,Neosho,11/21/2022,EA H5N1,Mallard,Hunter harvest NWDP
Nevada,Humboldt,11/17/2022,EA H5N1,Cooper's hawk,Wild bird mortality NJ DEP
New York,Albany,10/28/2022,EA H5N1,Merlin,Wild bird mortality NYSDEC (6)
New York,Nassau,11/1/2022,EA H5N1,Canada goose,Wild bird mortality NYSDEC (6)
New York,Rensselaer,11/3/2022,EA H5N1,Barred owl,Wild bird mortality NYSDEC (6)
New York,Westchester,11/3/2022,EA H5N1,Black vulture,Wild bird mortality NYSDEC (6)
New York,Jefferson,11/3/2022,EA H5N1,Ruffed grouse,Wild bird mortality NYSDEC (6)
New York,Saratoga,11/3/2022,EA H5N1,Canada goose,Wild bird mortality NYSDEC (6)
New York,Kings,11/3/2022,EA H5N1,Mute swan,Wild bird mortality NYSDEC (6)
New York,Saratoga,11/9/2022,EA H5N1,Canada goose,Wild bird mortality NYSDEC (6)
