"URL report","Report ID","Report date","Event ID","Genotype / Serotype / Subtype","Test name","Laboratory","Label id","Outbreak reference","Start date","End date","Country","First administrative division","Second administrative division","Third administrative division","Location","Latitude","Longitude","Species","Typology of animal","Cases","Deaths","Killed and Disposed of","Detailed characterisation","Affected population description"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115977 - HALLE (LEMBEEK)","-",2023-01-21,"44947","Belgium","Vlaanderen","Vlaams Brabant","Halle-Vilvoorde","Halle (Lembeek)","50.713769999999997","4.2142799999999996","Red Fox","Wild",1,1,0,"-","HPAI H5N1"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115978 - TIELT-WINGE","-",2023-02-09,"44966","Belgium","Vlaanderen","Vlaams Brabant","Leuven","Tielt-Winge","50.938899999999997","4.9115900000000003","European Polecat","Wild",1,1,0,"-","HPAI H5N1"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115979 - VILVOORDE","-",2023-02-05,"44962","Belgium","Vlaanderen","Vlaams Brabant","Halle-Vilvoorde","Vilvoorde","50.912509999999997","4.3799700000000001","Red Fox","Wild",1,1,0,"-","HPAI H5N1"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115980 - AALST","-",2023-02-13,"44970","Belgium","Vlaanderen","Oost-Vlaanderen","Aalst","Aalst","50.926600000000001","4.0433300000000001","Red Fox","Wild",1,1,0,"-","HPAI H5N1"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115981 - HULDENBERG","-",2023-02-20,"44977","Belgium","Vlaanderen","Vlaams Brabant","Leuven","Huldenberg","50.827927000000003","4.6119500000000002","Red Fox","Wild",1,1,0,"-","HPAI H5N1"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115982 - BEERSEL","-",2023-02-09,"44966","Belgium","Vlaanderen","Vlaams Brabant","Halle-Vilvoorde","Beersel","50.772799999999997","4.3103400000000001","Red Fox","Wild",1,1,0,"-","HPAI H5N1"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115983 - HEUSDEN-ZOLDER","-",2023-02-18,"44975","Belgium","Vlaanderen","Limburg","Maaseik","Heusden-Zolder","51.026629999999997","5.3474300000000001","European Polecat","Wild",1,1,0,"-","HPAI H5N1"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115984 - OUD-HEVERLEE","-",2023-02-28,"44985","Belgium","Vlaanderen","Vlaams Brabant","Leuven","Oud-Heverlee","50.840829999999997","4.72445","Red Fox","Wild",1,1,0,"-","HPAI H5N1"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115985 - WILSELE","-",2023-03-06,"44991","Belgium","Vlaanderen","Vlaams Brabant","Leuven","Wilsele","50.923279999999998","4.7179799999999998","Red Fox","Wild",1,1,0,"-","HPAI H5N1"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_115975 - SINT-TRUIDEN","-",2022-12-02,"44903","Belgium","Vlaanderen","Limburg","Hasselt","Sint-Truiden","50.816049999999997","5.24064","Mustelidae","Domestic",6,6,0,"-","HPAI H5N1- Outbreak at a hobbyist premises. Source of infection of dead ferrets: passive vector -> food (HPAI H5 contaminated eggs). All live ferrets tested negative."
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_116830 - KAMPENHOUT","-",2023-03-20,"45005","Belgium","Vlaanderen","Vlaams Brabant","Halle-Vilvoorde","Kampenhout","50.919289999999997","4.5455100000000002","Red Fox","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_116849 - TESSENDERLO","-",2023-03-14,"44999","Belgium","Vlaanderen","Limburg","Hasselt","Tessenderlo","51.07967","5.0732799999999996","Red Fox","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_117582 - OPWIJK","-",2023-04-07,"45023","Belgium","Vlaanderen","Vlaams Brabant","Halle-Vilvoorde","Opwijk","50.9358","4.1683399999999997","Red Fox","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_117583 - DEURNE","-",2023-04-01,"45017","Belgium","Vlaanderen","Antwerpen","Antwerpen","Deurne","51.218229999999998","4.4568899999999996","Red Fox","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_117584 - LANDEN","-",2023-04-08,"45024","Belgium","Vlaanderen","Vlaams Brabant","Leuven","Landen","50.731560000000002","5.0616700000000003","Red Fox","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_117585 - BRUSSEL","-",2023-04-17,"45033","Belgium","Bruxelles","Bruxelles","Brussel","Brussel","50.868369999999999","4.3526600000000002","Red Fox","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_117902 - GAVERE","-",2023-04-09,"45025","Belgium","Vlaanderen","Oost-Vlaanderen","Gent","Gavere","50.918709999999997","3.69068","Red Fox","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_117903 - DEINZE","-",2023-04-05,"45021","Belgium","Vlaanderen","Oost-Vlaanderen","Gent","Deinze","50.977310000000003","3.5745","Red Fox","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4971/dashboard","FUR_161061",2023-05-24,4971,"Untyped","Reverse transcription-polymerase chain reaction (RT-PCR)","Sciensano","OB_117905 - BRUSSEL (NEDER-OVER-HEEMBEEK)","-",2022-11-30,"44895","Belgium","Bruxelles","Bruxelles","Brussel","Brussel (Neder-over-Heembeek)","50.898490000000002","4.3881399999999999","Red Fox","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/5124/dashboard","FUR_161955",2023-07-21,5124,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Institute of Food Safety, Animal Health and Environment, BIOR","OB_121839 - DAUGAVPILS","-",2023-06-01,"45079","Latvia","Latgales","Daugavpils","Daugavpils","Daugavpils","55.896172999999997","26.530631","Red Fox","Wild",1,1,0,"-","HPAI H5N1 has been confirmed."
"https://wahis.woah.org/#/in-event/5124/dashboard","FUR_161955",2023-07-21,5124,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Institute of Food Safety, Animal Health and Environment, BIOR","OB_121840 - JĒKABPILS","-",2023-07-08,"45116","Latvia","Zemgales","Jēkabpils","Jēkabpils","Jēkabpils","56.506900000000002","25.892844","Red Fox","Wild",1,1,0,"-","HPAI H5N1 has been confirmed."
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_161911",2023-07-20,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_121770 - KAUSTINEN","-",2023-07-03,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.564010000000003","23.808679999999999","Arctic Fox","Captive",4,4,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_161911",2023-07-20,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122107 - KAUSTINEN","-",2023-07-03,"-","Finland","Finland","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.564010000000003","23.808679999999999","Arctic Fox","Captive",4,4,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_161911",2023-07-20,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122110 - KAUHAVA","-",2023-07-06,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Etelä-Pohjanmaa","Kauhava","Kauhava","63.132129999999997","23.144559999999998","American Mink","Captive",13,13,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_161911",2023-07-20,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122110 - KAUHAVA","-",2023-07-06,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Etelä-Pohjanmaa","Kauhava","Kauhava","63.132129999999997","23.144559999999998","Arctic Fox","Captive",6,6,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_161911",2023-07-20,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122128 - HALSUA","-",2023-07-03,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Halsua","Halsua","63.522286000000001","24.069220000000001","Arctic Fox","Captive",5,5,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_161911",2023-07-20,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122130 - KORTESJÄRVI","-",2023-06-30,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Etelä-Pohjanmaa","Kauhava","Kortesjärvi","63.276629999999997","23.22082","Arctic Fox","Captive",4,4,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_161911",2023-07-20,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122136 - KAUSTINEN","-",2023-07-14,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.571669999999997","23.680409999999998","Arctic Fox","Captive",3,3,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_161911",2023-07-20,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122138 - KAUSTINEN","-",2023-07-14,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.570709999999998","23.68113","Arctic Fox","Captive",4,4,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_161911",2023-07-20,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122142 - KAUSTINEN","-",2023-07-14,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.57235","23.68216","Arctic Fox","Captive",3,3,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_161911",2023-07-20,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122146 - KAUSTINEN","-",2023-07-17,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.580170000000003","23.891310000000001","Arctic Fox","Captive",3,3,0,"-","-"
"https://wahis.woah.org/#/in-event/5144/dashboard","IN_161991",2023-07-26,5144,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Animal and Plant Quarantine Agency (APQA), Ministry of Agriculture, Food and Rural Affairs (MAFRA)","OB_122401 - YONGSAN-GU, SEOUL, REPUBLIC OF KOREA","-",2023-07-04,"-","South Korea","Seoul","Yongsan","-","Yongsan-gu, Seoul, Republic of Korea","37.532364000000001","126.95395499999999","Cats","Domestic",2,2,0,"-","-"
"https://wahis.woah.org/#/in-event/5147/dashboard","IN_162017",2023-07-26,5147,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Norwegian Veterinary Institute (NVI)","OB_122554 - PLUTOVEIEN, TROMSDALEN, TROMSØ","-",2023-06-27,"-","Norway","Troms Og Finnmark","Tromsø","-","Plutoveien, Tromsdalen, Tromsø","69.658600000000007","19.018899999999999","Red Fox","Wild",1,1,0,"-","Small fox puppy found dead under a house in the city of Tromsø"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122628 - EVIJÄRVI","-",2023-07-17,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Etelä-Pohjanmaa","Evijärvi","Evijärvi","63.32282","23.407060000000001","Red Fox","Captive",2,2,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122628 - EVIJÄRVI","-",2023-07-17,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Etelä-Pohjanmaa","Evijärvi","Evijärvi","63.32282","23.407060000000001","Raccoon dog","Captive",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122629 - KAUSTINEN","-",2023-07-17,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.572009999999999","23.951039999999999","American Mink","Captive",4,4,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122630 - KAUSTINEN","-",2023-07-18,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.575270000000003","23.681090000000001","Red Fox","Captive",6,6,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122631 - KAUSTINEN","-",2023-07-18,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.578389999999999","23.946380000000001","Arctic Fox","Captive",4,4,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122631 - KAUSTINEN","-",2023-07-18,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.578389999999999","23.946380000000001","Red Fox","Captive",4,4,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122632 - KAUHAVA","-",2023-07-19,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Etelä-Pohjanmaa","Kauhava","Kauhava","63.274070000000002","23.216819999999998","Red Fox","Captive",4,4,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122632 - KAUHAVA","-",2023-07-19,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Etelä-Pohjanmaa","Kauhava","Kauhava","63.274070000000002","23.216819999999998","Arctic Fox","Captive",4,4,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122636 - KAUHAVA","-",2023-07-19,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Etelä-Pohjanmaa","Kauhava","Kauhava","63.244239999999998","23.104199999999999","Red Fox","Captive",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122638 - KAUSTINEN","-",2023-07-19,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.574629999999999","23.68046","Arctic Fox","Captive",2,2,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122638 - KAUSTINEN","-",2023-07-19,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.574629999999999","23.68046","Red Fox","Captive",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122640 - KAUSTINEN","-",2023-07-21,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.578519999999997","23.945720000000001","Red Fox","Captive",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122640 - KAUSTINEN","-",2023-07-21,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.578519999999997","23.945720000000001","Arctic Fox","Captive",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122642 - KAUSTINEN","-",2023-07-24,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.576120000000003","23.906790000000001","Raccoon dog","Captive",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122642 - KAUSTINEN","-",2023-07-24,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.576120000000003","23.906790000000001","Arctic Fox","Captive",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162033",2023-07-27,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_122644 - KAUSTINEN","-",2023-07-21,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Keski-Pohjanmaa","Kaustinen","Kaustinen","63.607259999999997","23.811250000000001","Arctic Fox","Captive",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_122722 - HIIAAP_33 - PLAYA REPOLLAL","HIIAAP_33",2023-06-06,"-","Chile","Aisén del General Carlos Ibáñez del Campo","Aisén","Guaitecas","Playa Repollal","-43.881675999999999","-73.886951999999994","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_122725 - HIIAAP_35 - SECTOR TRES PUENTES","HIIAAP_35",2023-07-13,"-","Chile","Magallanes y Antártica Chilena","Magallanes","Punta Arenas","Sector Tres Puentes","-53.121667000000002","-70.867221999999998","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/4922/dashboard","FUR_162072",2023-07-28,4922,"H5","Reverse transcription-polymerase chain reaction (RT-PCR)","Laboratorio Lo Aguirre, Servicio Agrícola y Ganadero (SAG)","OB_122724 - HIIAAP_34 - PUERTO WILLIAMS, SECTOR COSTERO AERODROMO","HIIAAP_34",2023-06-26,"-","Chile","Chilean Exclusive Economic Zone","-","-","Puerto Williams, sector costero aerodromo","-54.927686000000001","-67.621810999999994","South-American sea lion","Wild",1,1,0,"-","-"
"https://wahis.woah.org/#/in-event/5119/dashboard","FUR_162158",2023-08-03,5119,"H5N1","Reverse transcription-polymerase chain reaction (RT-PCR), Gene sequencing, Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Finnish Food Authority","OB_123093 - VÖYRI","-",2023-07-21,"-","Finland","Länsi- ja Sisä-Suomen aluehallintovirasto","Pohjanmaa","Vöyri","Vöyri","63.241120000000002","22.476430000000001","Arctic Fox","Captive",6,6,0,"-","-"
"https://wahis.woah.org/#/in-event/5144/dashboard","FUR_162151",2023-08-04,5144,"H5N1","Real-time reverse transcription polymerase chain reaction (rRT-PCR)","Animal and Plant Quarantine Agency (APQA), Ministry of Agriculture, Food and Rural Affairs (MAFRA)","OB_123079 - GWANAK-GU, SEOUL, REPUBLIC OF KOREA","-",2023-07-29,"-","South Korea","Seoul","Dongjak","-","Gwanak-gu, Seoul, Republic of Korea","37.488812000000003","126.92343099999999","Domestic cat","Feral",4,4,0,"-","-"
